@relation InstanceResultListener

@attribute Key_Dataset {'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29'}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities','-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities','-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 10.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities','-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 100.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities'}
@attribute Key_Scheme_version_ID {-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,10,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190831.2358,12024,1335,1305,30,0,97.752809,2.247191,0,0.955057,0.022472,0.149906,4.494382,29.981268,1335,32220,-30885,1,24.134831,-23.134831,1275,0.955056,95.505618,0.97006,648,0.014993,10,0.985007,657,0.02994,20,0.984802,0.97006,0.977376,0.955164,0.977534,0.970299,0.977528,0.022461,0.977539,0.022472,0.977636,0.977528,0.977527,0.955164,0.977534,0.966851,0.977527,0.977528,9.439,0.133,9.34375,0.140625,9343.75,140.625,3543821,3141574,351745,97.752809,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,1,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190831.2359,12023,1336,1330,6,0,99.550898,0.449102,0,0.991018,0.004491,0.067015,0.898204,13.403012,1336.000007,6444,-5107.999993,1,4.823353,-3.823353,1324.000007,0.991018,99.101796,0.994012,664,0.002994,2,0.997006,666,0.005988,4,0.996997,0.994012,0.995502,0.991022,0.995509,0.994021,0.995509,0.004491,0.995509,0.004491,0.995513,0.995509,0.995509,0.991022,0.995509,0.993286,0.995509,0.995509,13.217,0.088,13.09375,0.078125,13093.75,78.125,3543527,3141313,352006,99.550898,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,2,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190831.2359,12023,1336,1323,13,0,99.026946,0.973054,0,0.980539,0.009731,0.098643,1.946108,19.728699,1336.000007,13962,-12625.999993,1,10.450599,-9.450599,1310.000007,0.980539,98.053892,0.995509,665,0.01497,10,0.98503,658,0.004491,3,0.985185,0.995509,0.99032,0.980593,0.990269,0.983006,0.990269,0.009731,0.990269,0.009731,0.990323,0.990269,0.990269,0.980593,0.990269,0.985525,0.990269,0.990269,12.211,0.08,12.078125,0.078125,12078.125,78.125,3543527,3141313,352006,99.026946,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,3,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190831.2359,12023,1336,1331,5,0,99.625749,0.374251,0,0.992515,0.003743,0.061176,0.748503,12.23522,1336.000007,5370,-4033.999993,1,4.019461,-3.019461,1326.000007,0.992515,99.251497,0.998503,667,0.005988,4,0.994012,664,0.001497,1,0.994039,0.998503,0.996266,0.992525,0.996257,0.993299,0.996257,0.003743,0.996257,0.003743,0.996267,0.996257,0.996257,0.992525,0.996257,0.994405,0.996257,0.996257,16.169,0.087,16.109375,0.078125,16109.375,78.125,3543527,3141313,352006,99.625749,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,4,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190831.2359,12023,1336,1331,5,0,99.625749,0.374251,0,0.992515,0.003743,0.061176,0.748503,12.23522,1336.000007,5370,-4033.999993,1,4.019461,-3.019461,1326.000007,0.992515,99.251497,0.995509,665,0.002994,2,0.997006,666,0.004491,3,0.997001,0.995509,0.996255,0.992516,0.996257,0.994769,0.996257,0.003743,0.996257,0.003743,0.996259,0.996257,0.996257,0.992516,0.996257,0.994401,0.996257,0.996257,14.14,0.082,14.015625,0.078125,14015.625,78.125,3543527,3141313,352006,99.625749,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,5,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190831.2359,12023,1336,1324,12,0,99.101796,0.898204,0,0.982036,0.008982,0.094774,1.796407,18.954721,1336.000007,12888,-11551.999993,1,9.646707,-8.646707,1312.000007,0.982036,98.203593,0.998503,667,0.016467,11,0.983533,657,0.001497,1,0.983776,0.998503,0.991085,0.982146,0.991018,0.983052,0.991018,0.008982,0.991018,0.008982,0.991128,0.991018,0.991017,0.982146,0.991018,0.986662,0.991017,0.991018,13.908,0.083,13.859375,0.09375,13859.375,93.75,3543527,3141313,352006,99.101796,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,6,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901,12023,1336,1328,8,0,99.401198,0.598802,0,0.988024,0.005988,0.077382,1.197605,15.476465,1336.000007,8592,-7255.999993,1,6.431138,-5.431138,1320.000007,0.988024,98.802395,0.994012,664,0.005988,4,0.994012,664,0.005988,4,0.994012,0.994012,0.994012,0.988024,0.994012,0.991054,0.994012,0.005988,0.994012,0.005988,0.994012,0.994012,0.994012,0.988024,0.994012,0.991054,0.994012,0.994012,13.077,0.09,12.96875,0.09375,12968.75,93.75,3543527,3141313,352006,99.401198,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,7,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901,12023,1336,1331,5,0,99.625749,0.374251,0,0.992515,0.003743,0.061176,0.748503,12.23522,1336.000007,5370,-4033.999993,1,4.019461,-3.019461,1326.000007,0.992515,99.251497,0.994012,664,0.001497,1,0.998503,667,0.005988,4,0.998496,0.994012,0.996249,0.992525,0.996257,0.995511,0.996257,0.003743,0.996257,0.003743,0.996267,0.996257,0.996257,0.992525,0.996257,0.994405,0.996257,0.996257,13.615,0.077,13.5625,0.078125,13562.5,78.125,3543527,3141313,352006,99.625749,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,8,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901,12023,1336,1325,11,0,99.176647,0.823353,0,0.983533,0.008234,0.090739,1.646707,18.147763,1336.000007,11814,-10477.999993,1,8.842814,-7.842814,1314.000007,0.983533,98.353293,0.991018,662,0.007485,5,0.992515,663,0.008982,6,0.992504,0.991018,0.99176,0.983534,0.991766,0.98808,0.991766,0.008234,0.991766,0.008234,0.991768,0.991766,0.991766,0.983534,0.991766,0.987718,0.991766,0.991766,14.886,0.076,14.78125,0.078125,14781.25,78.125,3543527,3141313,352006,99.176647,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,9,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901,12023,1336,1333,3,0,99.775449,0.224551,0,0.995509,0.002246,0.047387,0.449102,9.47736,1336.000007,3222,-1885.999993,1,2.411677,-1.411677,1330.000007,0.995509,99.550898,1,668,0.004491,3,0.995509,665,0,0,0.995529,1,0.99776,0.995519,0.997754,0.995529,0.997754,0.002246,0.997754,0.002246,0.997765,0.997754,0.997754,0.995519,0.997754,0.996642,0.997754,0.997754,13.405,0.075,13.328125,0.0625,13328.125,62.5,3543527,3141313,352006,99.775449,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,10,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901.0001,12024,1335,1326,9,0,99.325843,0.674157,0,0.986517,0.006742,0.082107,1.348315,16.421417,1335,9666,-8331,1,7.240449,-6.240449,1317,0.986517,98.651685,0.997006,666,0.010495,7,0.989505,660,0.002994,2,0.989599,0.997006,0.993289,0.986544,0.993256,0.988134,0.993258,0.006747,0.993253,0.006742,0.993286,0.993258,0.993258,0.986544,0.993256,0.989945,0.993258,0.993258,13.723,0.078,13.609375,0.078125,13609.375,78.125,3543821,3141574,351745,99.325843,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,1,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 10.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901.0001,12023,1336,1327,9,0,99.326347,0.673653,0,0.986527,0.006737,0.082076,1.347305,16.41527,1336.000007,9666,-8329.999993,1,7.23503,-6.23503,1318.000007,0.986527,98.652695,0.991018,662,0.004491,3,0.995509,665,0.008982,6,0.995489,0.991018,0.993248,0.986537,0.993263,0.991038,0.993263,0.006737,0.993263,0.006737,0.993273,0.993263,0.993263,0.986537,0.993263,0.989945,0.993263,0.993263,23.21,0.17,23.046875,0.171875,23046.875,171.875,3543527,3141313,352006,99.326347,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,2,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 10.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901.0001,12023,1336,1325,11,0,99.176647,0.823353,0,0.983533,0.008234,0.090739,1.646707,18.147763,1336.000007,11814,-10477.999993,1,8.842814,-7.842814,1314.000007,0.983533,98.353293,0.995509,665,0.011976,8,0.988024,660,0.004491,3,0.988113,0.995509,0.991797,0.98356,0.991766,0.985921,0.991766,0.008234,0.991766,0.008234,0.991794,0.991766,0.991766,0.98356,0.991766,0.987731,0.991766,0.991766,20.858,0.143,20.6875,0.140625,20687.5,140.625,3543527,3141313,352006,99.176647,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,3,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 10.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901.0002,12023,1336,1328,8,0,99.401198,0.598802,0,0.988024,0.005988,0.077382,1.197605,15.476465,1336.000007,8592,-7255.999993,1,6.431138,-5.431138,1320.000007,0.988024,98.802395,0.992515,663,0.004491,3,0.995509,665,0.007485,5,0.995495,0.992515,0.994003,0.988028,0.994012,0.991787,0.994012,0.005988,0.994012,0.005988,0.994016,0.994012,0.994012,0.988028,0.994012,0.991056,0.994012,0.994012,34.07,0.138,34,0.140625,34000,140.625,3543527,3141313,352006,99.401198,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,4,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 10.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901.0002,12023,1336,1331,5,0,99.625749,0.374251,0,0.992515,0.003743,0.061176,0.748503,12.23522,1336.000007,5370,-4033.999993,1,4.019461,-3.019461,1326.000007,0.992515,99.251497,0.995509,665,0.002994,2,0.997006,666,0.004491,3,0.997001,0.995509,0.996255,0.992516,0.996257,0.994769,0.996257,0.003743,0.996257,0.003743,0.996259,0.996257,0.996257,0.992516,0.996257,0.994401,0.996257,0.996257,30.464,0.188,30.28125,0.1875,30281.25,187.5,3543527,3141313,352006,99.625749,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,5,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 10.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901.0003,12023,1336,1330,6,0,99.550898,0.449102,0,0.991018,0.004491,0.067015,0.898204,13.403012,1336.000007,6444,-5107.999993,1,4.823353,-3.823353,1324.000007,0.991018,99.101796,1,668,0.008982,6,0.991018,662,0,0,0.991098,1,0.995529,0.991058,0.995509,0.991098,0.995509,0.004491,0.995509,0.004491,0.995549,0.995509,0.995509,0.991058,0.995509,0.993303,0.995509,0.995509,28.997,0.184,28.859375,0.1875,28859.375,187.5,3543527,3141313,352006,99.550898,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,6,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 10.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901.0003,12023,1336,1328,8,0,99.401198,0.598802,0,0.988024,0.005988,0.077382,1.197605,15.476465,1336.000007,8592,-7255.999993,1,6.431138,-5.431138,1320.000007,0.988024,98.802395,0.992515,663,0.004491,3,0.995509,665,0.007485,5,0.995495,0.992515,0.994003,0.988028,0.994012,0.991787,0.994012,0.005988,0.994012,0.005988,0.994016,0.994012,0.994012,0.988028,0.994012,0.991056,0.994012,0.994012,22.754,0.154,22.625,0.140625,22625,140.625,3543527,3141313,352006,99.401198,50,?
'flows_normalized-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R26-61-weka.filters.unsupervised.attribute.Remove-R34,61,39,56,44,50,49,53,6,48,47,65,59,54,5,46,31,36,25,43,51,35,32,58,40,38,45,52,41,26,27,64,62,28,57,55,33-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.unsupervised.attribute.Remove-R29',1,7,weka.classifiers.functions.SMO,'-C 100.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 10.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\" -output-debug-info -do-not-check-capabilities',-6585883636378691736,20190901.0004,12023,1336,1331,5,0,99.625749,0.374251,0,0.992515,0.003743,0.061176,0.748503,12.23522,1336.000007,5370,-4033.999993,1,4.019461,-3.019461,1326.000007,0.992515,99.251497,0.992515,663,0,0,1,668,0.007485,5,1,0.992515,0.996243,0.992543,0.996257,0.996257,0.996257,0.003743,0.996257,0.003743,0.996285,0.996257,0.996257,0.992543,0.996257,0.994414,0.996257,0.996257,18.611,0.182,18.484375,0.1875,18484.375,187.5,3543527,3141313,352006,99.625749,50,?
